Sub-district,Borough,Price,Area (m²),Price per square meter,Bedrooms,Bathrooms,Condition
Oeiras,Queijas,185000.0,80.25,2305.3,2,1,3
Oeiras,Queijas,595000.0,139.0,4280.58,3,3,2
Oeiras,Caxias,490000.0,119.0,4117.65,2,2,1
Oeiras,Caxias,470000.0,119.0,3949.58,2,2,1
Oeiras,Porto Salvo,1030000.0,117.0,8803.42,2,3,4
Oeiras,Caxias,240000.0,44.0,5454.55,1,1,2
Oeiras,Quebrada-Dafundo,330000.0,81.0,4074.07,2,1,3
Oeiras,Queijas,295000.0,109.0,2706.42,3,3,2
Oeiras,Caxias,640000.0,135.6,4719.76,2,2,1
Oeiras,Porto Salvo,675000.0,168.0,4017.86,4,4,4
Oeiras,Porto Salvo,815000.0,228.25,3570.65,5,4,4
Oeiras,Caxias,235000.0,72.0,3263.89,2,1,2
Oeiras,Quebrada-Dafundo,295000.0,112.0,2633.93,3,2,3
Oeiras,Porto Salvo,360000.0,90.0,4000.0,2,2,1
Oeiras,Porto Salvo,430000.0,100.0,4300.0,3,2,1
Oeiras,Quebrada-Dafundo,160000.0,52.0,3076.92,2,1,2
Oeiras,Caxias,580000.0,140.0,4142.86,4,2,2
Oeiras,Queijas,335000.0,100.0,3350.0,1,1,2
Oeiras,Quebrada-Dafundo,475000.0,134.0,3544.78,4,2,2
Oeiras,Caxias,780000.0,163.0,4785.28,3,3,1
Oeiras,Queijas,300000.0,75.0,4000.0,2,1,3
Oeiras,Caxias,780000.0,190.7,4090.19,3,3,4
Oeiras,Porto Salvo,1150000.0,228.0,5043.86,5,4,1
Oeiras,Quebrada-Dafundo,270000.0,83.0,3253.01,2,1,2
Oeiras,Caxias,619000.0,152.0,4072.37,2,2,2
Oeiras,Caxias,395000.0,75.5,5231.79,2,1,2
Oeiras,Queijas,480000.0,156.4,3069.05,2,2,1
Oeiras,Caxias,430000.0,189.0,2275.13,4,3,3
Oeiras,Quebrada-Dafundo,280000.0,113.0,2477.88,3,2,3
Oeiras,Caxias,470000.0,119.0,3949.58,2,2,4
Oeiras,Caxias,490000.0,119.0,4117.65,2,2,4
Oeiras,Caxias,510000.0,119.0,4285.71,2,2,4
Oeiras,Quebrada-Dafundo,280000.0,118.0,2372.88,3,2,2
Oeiras,Porto Salvo,410000.0,93.0,4408.6,3,2,2
Oeiras,Porto Salvo,430000.0,93.0,4623.66,3,2,2
Oeiras,Porto Salvo,420000.0,93.0,4516.13,3,2,2
Oeiras,Porto Salvo,700000.0,140.4,4985.75,3,3,1
Oeiras,Porto Salvo,380000.0,82.0,4634.15,2,2,2
Oeiras,Porto Salvo,815000.0,228.25,3570.65,5,4,1
Oeiras,Porto Salvo,715000.0,174.35,4100.95,3,3,1
Oeiras,Porto Salvo,775000.0,168.0,4613.1,4,4,1
Oeiras,Queijas,470000.0,137.0,3430.66,2,3,1
Oeiras,Caxias,365000.0,115.0,3173.91,3,2,3
Oeiras,Quebrada-Dafundo,420000.0,141.0,2978.72,3,3,2
Oeiras,Queijas,185000.0,72.0,2569.44,2,1,2
Oeiras,Caxias,470000.0,118.0,3983.05,2,2,1
Oeiras,Quebrada-Dafundo,850000.0,135.0,6296.3,4,3,3
Oeiras,Queijas,345000.0,100.0,3450.0,2,2,2
Oeiras,Caxias,345000.0,120.0,2875.0,3,2,2
Oeiras,Caxias,345000.0,121.0,2851.24,3,2,2
Oeiras,Caxias,280000.0,80.0,3500.0,2,1,2
Oeiras,Queijas,185000.0,80.25,2305.3,2,1,3
Oeiras,Queijas,225000.0,94.0,2393.62,3,2,2
Oeiras,Queijas,185000.0,80.0,2312.5,2,1,3
Oeiras,Caxias,440000.0,118.8,3703.7,3,2,2
Oeiras,Caxias,345000.0,120.0,2875.0,3,2,2
Oeiras,Queijas,380000.0,130.0,2923.08,2,1,4
Oeiras,Caxias,875000.0,258.0,3391.47,3,3,4
Oeiras,Caxias,1175000.0,266.0,4417.29,3,3,4
Oeiras,Quebrada-Dafundo,495000.0,114.0,4342.11,3,2,2
Oeiras,Quebrada-Dafundo,199000.0,69.0,2884.06,3,1,1
Oeiras,Caxias,345000.0,121.0,2851.24,3,2,2
Oeiras,Queijas,185000.0,70.0,2642.86,2,1,2
Oeiras,Porto Salvo,700000.0,140.4,4985.75,3,3,4
Oeiras,Porto Salvo,715000.0,174.35,4100.95,3,3,4
Oeiras,Porto Salvo,410000.0,90.0,4555.56,3,2,1
Oeiras,Queijas,265000.0,94.0,2819.15,3,2,2
Oeiras,Porto Salvo,700000.0,137.0,5109.49,3,3,1
Oeiras,Caxias,220000.0,82.0,2682.93,2,1,2
Oeiras,Porto Salvo,730000.0,143.0,5104.9,3,3,4
Oeiras,Queijas,560000.0,187.0,2994.65,4,4,2
Oeiras,Caxias,690000.0,180.4,3824.83,3,3,1
Oeiras,Caxias,800000.0,176.8,4524.89,3,3,1
Oeiras,Queijas,560000.0,190.0,2947.37,4,4,3
Oeiras,Caxias,345000.0,108.85,3169.5,3,2,2
Oeiras,Caxias,345000.0,155.31,2221.36,3,2,2
Oeiras,Porto Salvo,700000.0,140.4,4985.75,3,3,4
Oeiras,Porto Salvo,1250000.0,180.21,6936.35,4,4,1
Oeiras,Queijas,225000.0,78.0,2884.62,2,1,3
Oeiras,Queijas,415000.0,115.0,3608.7,2,2,1
Oeiras,Porto Salvo,815000.0,228.25,3570.65,5,4,4
Oeiras,Queijas,500000.0,170.0,2941.18,2,3,1
Oeiras,Caxias,345000.0,120.0,2875.0,3,2,2
Oeiras,Caxias,850000.0,170.0,5000.0,4,4,3
Oeiras,Caxias,365000.0,115.0,3173.91,3,3,1
Oeiras,Caxias,345000.0,108.85,3169.5,3,3,2
Oeiras,Caxias,640000.0,136.0,4705.88,2,2,1
Oeiras,Quebrada-Dafundo,620000.0,115.0,5391.3,1,2,1
Oeiras,Porto Salvo,730000.0,143.35,5092.43,3,3,4
Oeiras,Porto Salvo,775000.0,168.0,4613.1,4,4,4
Oeiras,Porto Salvo,700000.0,140.0,5000.0,3,3,4
Oeiras,Porto Salvo,715000.0,174.0,4109.2,3,3,4
Oeiras,Porto Salvo,880000.0,174.0,5057.47,3,3,4
Oeiras,Porto Salvo,675000.0,198.0,3409.09,4,4,4
Oeiras,Porto Salvo,730000.0,204.0,3578.43,4,4,4
Oeiras,Porto Salvo,900000.0,228.0,3947.37,5,4,4
Oeiras,Caxias,345000.0,121.0,2851.24,3,2,2
Oeiras,Caxias,345000.0,121.0,2851.24,3,2,2
Oeiras,Caxias,345000.0,121.0,2851.24,3,2,2
Oeiras,Caxias,345000.0,108.0,3194.44,3,2,2
Oeiras,Queijas,298000.0,99.0,3010.1,3,2,3
Oeiras,Caxias,490000.0,118.7,4128.05,2,2,1
Oeiras,Quebrada-Dafundo,264500.0,121.0,2185.95,2,1,2
Oeiras,Porto Salvo,880000.0,174.0,5057.47,3,3,1
Oeiras,Queijas,447000.0,155.0,2883.87,3,2,2
Oeiras,Queijas,500000.0,170.0,2941.18,2,3,1
Oeiras,Queijas,480000.0,156.0,3076.92,2,2,1
Oeiras,Quebrada-Dafundo,1300000.0,186.0,6989.25,3,3,2
Oeiras,Porto Salvo,360000.0,80.0,4500.0,2,2,1
Oeiras,Porto Salvo,420000.0,90.0,4666.67,3,2,1
Oeiras,Queijas,249500.0,117.0,2132.48,3,2,3
Oeiras,Quebrada-Dafundo,165000.0,51.0,3235.29,2,1,3
Oeiras,Caxias,490000.0,118.7,4128.05,2,2,1
Oeiras,Caxias,490000.0,118.7,4128.05,2,2,1
Oeiras,Caxias,510000.0,118.7,4296.55,2,2,1
Oeiras,Caxias,690000.0,193.0,3575.13,3,3,2
Oeiras,Caxias,510000.0,119.0,4285.71,2,2,4
Oeiras,Caxias,510000.0,100.0,5100.0,2,2,4
Oeiras,Caxias,490000.0,100.0,4900.0,2,2,4
Oeiras,Caxias,470000.0,119.0,3949.58,2,2,4
Oeiras,Quebrada-Dafundo,450000.0,90.0,5000.0,2,2,3
Oeiras,Quebrada-Dafundo,190000.0,65.0,2923.08,1,1,2
Oeiras,Caxias,470000.0,118.7,3959.56,2,2,1
Oeiras,Caxias,830000.0,174.75,4749.64,3,3,1
Oeiras,Caxias,470000.0,118.0,3983.05,2,2,1
Oeiras,Caxias,640000.0,184.4,3470.72,2,2,1
Oeiras,Caxias,490000.0,118.0,4152.54,2,2,1
Oeiras,Porto Salvo,880000.0,174.35,5047.32,3,3,4
Oeiras,Porto Salvo,1150000.0,228.25,5038.34,5,4,4
Oeiras,Porto Salvo,730000.0,204.15,3575.8,4,4,4
Oeiras,Quebrada-Dafundo,550000.0,96.0,5729.17,2,2,3
Oeiras,Caxias,240000.0,119.0,2016.81,5,3,2
Oeiras,Quebrada-Dafundo,685000.0,160.0,4281.25,4,3,2
Oeiras,Porto Salvo,1150000.0,228.0,5043.86,5,4,4
Oeiras,Porto Salvo,775000.0,198.0,3914.14,4,4,4
Oeiras,Porto Salvo,815000.0,228.0,3574.56,5,4,4
Oeiras,Caxias,640000.0,136.0,4705.88,2,2,1
Oeiras,Queijas,830000.0,273.0,3040.29,3,4,1
Oeiras,Caxias,470000.0,118.7,3959.56,2,2,4
Oeiras,Caxias,545000.0,133.3,4088.52,2,2,4
Oeiras,Queijas,185000.0,80.0,2312.5,2,1,3
Oeiras,Quebrada-Dafundo,250000.0,78.2,3196.93,2,1,2
Oeiras,Caxias,490000.0,115.0,4260.87,2,2,1
Oeiras,Caxias,1190000.0,182.0,6538.46,4,3,3
Oeiras,Caxias,670000.0,180.0,3722.22,3,2,1
Oeiras,Quebrada-Dafundo,440000.0,137.0,3211.68,3,2,2
Oeiras,Quebrada-Dafundo,795000.0,171.0,4649.12,3,3,1
Oeiras,Quebrada-Dafundo,1450000.0,186.0,7795.7,3,3,1
Oeiras,Quebrada-Dafundo,870000.0,177.0,4915.25,3,2,1
Oeiras,Queijas,280000.0,100.14,2796.09,3,2,2
Oeiras,Quebrada-Dafundo,339000.0,80.0,4237.5,2,1,2
Oeiras,Caxias,190000.0,69.4,2737.75,1,1,2
Oeiras,Quebrada-Dafundo,330000.0,80.3,4109.59,2,1,2
Oeiras,Caxias,190000.0,69.4,2737.75,1,1,2
Oeiras,Queijas,185000.0,85.0,2176.47,2,1,3
Oeiras,Caxias,345000.0,120.0,2875.0,3,3,2
Oeiras,Queijas,480000.0,135.0,3555.56,2,2,1
Oeiras,Quebrada-Dafundo,380000.0,70.0,5428.57,2,2,2
Oeiras,Caxias,365000.0,115.0,3173.91,3,2,3
Oeiras,Quebrada-Dafundo,835000.0,285.0,2929.82,3,3,2
Lisbon,Belém,540000.0,79.81,6766.07,1,1,4
Lisbon,Belém,1070000.0,153.34,6977.96,3,4,4
Lisbon,Belém,580000.0,83.82,6919.59,2,2,4
Lisbon,Areeiro,1400000.0,326.0,4294.48,6,3,2
Lisbon,Benfica,375000.0,95.0,3947.37,3,2,3
Lisbon,Santa Maria Maior,895000.0,130.0,6884.62,2,2,3
Lisbon,Lumiar,615000.0,190.0,3236.84,3,2,1
Lisbon,Santo António,1450000.0,109.0,13302.75,2,3,2
Lisbon,Benfica,480000.0,134.0,3582.09,3,2,3
Lisbon,Campolide,450000.0,117.0,3846.15,2,2,3
Lisbon,Alvalade,1540000.0,221.0,6968.33,4,4,4
Lisbon,Santo António,320000.0,45.0,7111.11,1,1,3
Lisbon,Misericórdia,390000.0,75.0,5200.0,2,1,3
Lisbon,Campolide,735000.0,91.49,8033.66,2,2,4
Lisbon,Olivais,350000.0,95.0,3684.21,3,2,3
Lisbon,Santo António,2150000.0,195.0,11025.64,3,4,4
Lisbon,Santo António,1600000.0,142.53,11225.71,2,3,4
Lisbon,Benfica,165000.0,50.0,3300.0,1,2,3
Lisbon,Lumiar,225000.0,68.0,3308.82,1,1,4
Lisbon,Parque das Nações,740000.0,169.0,4378.7,3,2,2
Lisbon,Campo de Ourique,1100000.0,150.0,7333.33,3,2,2
Lisbon,Arroios,455000.0,100.0,4550.0,4,2,2
Lisbon,Avenidas Novas,585000.0,130.0,4500.0,3,2,2
Lisbon,Estrela,910000.0,126.0,7222.22,2,3,4
Lisbon,Belém,1180000.0,148.0,7972.97,3,3,1
Lisbon,Avenidas Novas,1350000.0,173.0,7803.47,3,4,4
Lisbon,Marvila,555000.0,90.0,6166.67,0,1,4
Lisbon,Alvalade,487500.0,70.0,6964.29,1,2,1
Lisbon,Arroios,765000.0,99.0,7727.27,2,2,1
Lisbon,Santo António,515000.0,62.0,8306.45,2,2,4
Lisbon,Santa Maria Maior,780000.0,100.0,7800.0,2,2,4
Lisbon,Santo António,2100000.0,240.0,8750.0,4,4,4
Lisbon,Alvalade,735000.0,105.0,7000.0,2,2,1
Lisbon,Alvalade,985000.0,146.0,6746.58,3,3,1
Lisbon,Santa Maria Maior,1170000.0,147.0,7959.18,2,2,4
Lisbon,Santo António,900000.0,132.0,6818.18,3,3,4
Lisbon,Santo António,950000.0,144.0,6597.22,3,3,4
Lisbon,Marvila,445000.0,83.0,5361.45,1,2,4
Lisbon,Avenidas Novas,570000.0,51.0,11176.47,1,1,4
Lisbon,Marvila,820000.0,149.0,5503.36,3,3,4
Lisbon,Misericórdia,915000.0,169.0,5414.2,3,3,1
Lisbon,Campo de Ourique,450000.0,82.0,5487.8,2,2,4
Lisbon,Avenidas Novas,1150000.0,144.0,7986.11,4,3,4
Lisbon,Santo António,3365000.0,354.0,9505.65,4,4,4
Lisbon,Estrela,1370000.0,155.0,8838.71,3,3,4
Lisbon,Santo António,550000.0,70.0,7857.14,1,2,4
Lisbon,Alcântara,450000.0,71.0,6338.03,1,1,4
Lisbon,Areeiro,810000.0,112.0,7232.14,2,3,4
Lisbon,Marvila,545000.0,80.0,6812.5,2,1,4
Lisbon,Estrela,600000.0,85.0,7058.82,1,2,4
Lisbon,Misericórdia,925000.0,138.0,6702.9,2,4,1
Lisbon,Estrela,1390000.0,161.0,8633.54,4,4,4
Lisbon,Avenidas Novas,707000.0,87.0,8126.44,2,2,4
Lisbon,Misericórdia,515000.0,88.0,5852.27,1,1,1
Lisbon,Alvalade,1540000.0,211.0,7298.58,4,4,1
Lisbon,Arroios,1330000.0,204.0,6519.61,3,4,1
Lisbon,Marvila,340000.0,51.0,6666.67,1,1,4
Lisbon,Marvila,1310000.0,224.0,5848.21,4,4,4
Lisbon,Santa Maria Maior,1490000.0,160.0,9312.5,3,3,4
Lisbon,Arroios,930000.0,175.0,5314.29,2,2,1
Lisbon,Santo António,290000.0,35.0,8285.71,0,1,4
Lisbon,Santo António,390000.0,55.0,7090.91,1,1,4
Lisbon,Benfica,380000.0,85.0,4470.59,2,2,3
Lisbon,Santo António,450000.0,90.0,5000.0,3,2,2
Lisbon,Avenidas Novas,455000.0,69.0,6594.2,1,1,4
Lisbon,Avenidas Novas,1225000.0,160.0,7656.25,3,4,4
Lisbon,Avenidas Novas,607500.0,100.0,6075.0,2,3,4
Lisbon,Avenidas Novas,1820000.0,180.0,10111.11,4,4,4
Lisbon,Lumiar,649000.0,167.7,3870.01,4,2,2
Lisbon,Benfica,860000.0,210.0,4095.24,4,4,2
Lisbon,Campolide,365000.0,89.3,4087.35,3,2,3
Lisbon,Lumiar,648000.0,160.48,4037.89,3,3,2
Lisbon,Lumiar,465000.0,130.0,3576.92,3,2,4
Lisbon,Lumiar,340000.0,110.0,3090.91,2,2,4
Lisbon,Alcântara,770000.0,65.39,11775.5,1,1,4
Lisbon,Arroios,395000.0,120.0,3291.67,4,1,2
Lisbon,Avenidas Novas,505000.0,75.0,6733.33,0,1,4
Lisbon,Avenidas Novas,685000.0,98.0,6989.8,1,2,4
Lisbon,Avenidas Novas,975000.0,146.73,6644.86,3,3,1
Lisbon,Avenidas Novas,825000.0,112.0,7366.07,2,2,4
Lisbon,Avenidas Novas,570000.0,79.22,7195.15,1,1,1
Lisbon,Avenidas Novas,775000.0,109.66,7067.3,2,2,1
Lisbon,Avenidas Novas,2615000.0,207.76,12586.64,4,4,1
Lisbon,Estrela,510000.0,86.0,5930.23,2,2,4
Lisbon,Benfica,369000.0,109.0,3385.32,3,2,3
Lisbon,Santa Maria Maior,575000.0,50.78,11323.36,2,1,3
Lisbon,São Vicente,475000.0,48.23,9848.64,1,1,3
Lisbon,Misericórdia,580000.0,90.88,6382.04,2,2,4
Lisbon,Belém,580000.0,257.14,2255.58,4,4,1
Lisbon,Santo António,1400000.0,204.0,6862.75,3,3,4
Lisbon,Avenidas Novas,655000.0,112.0,5848.21,2,2,2
Lisbon,Misericórdia,1560000.0,192.0,8125.0,4,4,1
Lisbon,São Vicente,500000.0,105.0,4761.9,2,2,4
Lisbon,Avenidas Novas,440000.0,71.0,6197.18,0,1,1
Lisbon,Avenidas Novas,1870000.0,238.0,7857.14,4,4,4
Lisbon,Areeiro,454311.0,60.0,7571.85,1,1,4
Lisbon,Parque das Nações,2700000.0,197.0,13705.58,3,3,4
Lisbon,Avenidas Novas,975000.0,151.0,6456.95,3,3,1
Lisbon,Misericórdia,450000.0,75.0,6000.0,1,2,4
Lisbon,Benfica,450000.0,81.0,5555.56,3,2,3
Lisbon,Misericórdia,840000.0,140.0,6000.0,4,3,1
Lisbon,Santa Maria Maior,890000.0,120.0,7416.67,2,2,4
Lisbon,Areeiro,1543500.0,188.0,8210.11,4,4,4
Lisbon,Parque das Nações,340000.0,39.0,8717.95,0,1,4
Lisbon,Estrela,695000.0,93.0,7473.12,2,2,4
Lisbon,Avenidas Novas,710000.0,110.0,6454.55,2,2,4
Lisbon,Arroios,1490000.0,175.0,8514.29,4,4,4
Lisbon,Avenidas Novas,4000000.0,356.0,11235.96,4,4,4
Lisbon,Avenidas Novas,1465000.0,163.0,8987.73,3,3,4
Lisbon,Avenidas Novas,1155000.0,134.0,8619.4,3,3,4
Lisbon,São Vicente,350000.0,46.0,7608.7,0,1,4
Lisbon,Santa Maria Maior,3000000.0,253.0,11857.71,5,4,4
Lisbon,Estrela,1680000.0,211.0,7962.09,4,3,4
Lisbon,Estrela,235000.0,35.0,6714.29,0,1,4
Lisbon,Parque das Nações,980000.0,129.0,7596.9,2,3,4
Lisbon,Campolide,1300000.0,135.0,9629.63,3,1,4
Lisbon,Areeiro,1075200.0,132.0,8145.45,3,3,4
Lisbon,Misericórdia,525000.0,91.0,5769.23,3,2,1
Lisbon,Santa Maria Maior,840000.0,109.0,7706.42,2,3,4
Lisbon,Areeiro,799100.0,107.0,7468.22,2,2,4
Lisbon,Santo António,2150000.0,195.0,11025.64,3,4,4
Lisbon,Avenidas Novas,390000.0,81.0,4814.81,1,1,4
Lisbon,Areeiro,455000.0,69.0,6594.2,1,2,4
Lisbon,Arroios,870000.0,155.0,5612.9,3,3,4
Lisbon,Campo de Ourique,355000.0,35.0,10142.86,0,1,4
Lisbon,Arroios,1170000.0,177.0,6610.17,3,4,4
Lisbon,Santo António,680000.0,115.0,5913.04,2,2,4
Lisbon,Arroios,525000.0,80.0,6562.5,1,2,4
Lisbon,Arroios,670000.0,95.0,7052.63,2,2,4
Lisbon,Santo António,740000.0,80.0,9250.0,1,2,4
Lisbon,Avenidas Novas,830000.0,115.0,7217.39,2,2,1
Lisbon,Misericórdia,500000.0,87.0,5747.13,1,1,4
Lisbon,Estrela,890000.0,145.0,6137.93,3,3,1
Lisbon,Misericórdia,448800.0,68.0,6600.0,1,1,1
Lisbon,Avenidas Novas,880000.0,135.0,6518.52,3,3,4
Lisbon,Misericórdia,350000.0,40.0,8750.0,0,1,4
Lisbon,Santa Maria Maior,285000.0,45.63,6245.89,1,1,3
Lisbon,Arroios,300000.0,97.0,3092.78,2,1,2
Lisbon,Areeiro,420000.0,63.0,6666.67,1,1,4
Lisbon,Areeiro,820000.0,124.0,6612.9,3,2,4
Lisbon,Alcântara,840000.0,174.0,4827.59,3,4,4
Lisbon,Areeiro,580000.0,87.0,6666.67,2,1,4
Lisbon,Parque das Nações,790000.0,108.0,7314.81,2,2,1
Lisbon,Parque das Nações,630000.0,80.0,7875.0,1,1,1
Lisbon,Benfica,810000.0,178.0,4550.56,4,2,2
Lisbon,Santa Maria Maior,207000.0,30.0,6900.0,1,1,3
Lisbon,Estrela,2120000.0,110.0,19272.73,2,2,4
Lisbon,Olivais,543000.0,129.0,4209.3,3,3,4
Lisbon,Belém,274900.0,63.0,4363.49,1,1,3
Lisbon,Campolide,210000.0,45.0,4666.67,1,1,2
Lisbon,Misericórdia,853000.0,148.2,5755.74,1,2,1
Lisbon,Misericórdia,1222000.0,213.0,5737.09,2,2,1
Lisbon,Avenidas Novas,520000.0,58.97,8818.04,1,1,1
Lisbon,Misericórdia,785000.0,140.0,5607.14,3,2,4
Lisbon,Benfica,320000.0,70.0,4571.43,2,1,2
Lisbon,Campo de Ourique,940000.0,105.0,8952.38,2,3,4
Lisbon,Avenidas Novas,793000.0,121.0,6553.72,3,4,4
Lisbon,Avenidas Novas,2810000.0,209.0,13444.98,4,4,4
Lisbon,Avenidas Novas,395000.0,62.8,6289.81,1,1,1
Lisbon,Alcântara,7950000.0,441.85,17992.53,6,4,1
Lisbon,Avenidas Novas,1180000.0,182.85,6453.38,3,4,1
Lisbon,Avenidas Novas,1460000.0,161.25,9054.26,4,3,1
Lisbon,Campo de Ourique,349000.0,43.0,8116.28,1,1,2
Lisbon,Benfica,387000.0,78.0,4961.54,3,2,2
Lisbon,Lumiar,488529.0,111.76,4371.23,3,2,4
Lisbon,Lumiar,656625.0,131.13,5007.44,4,2,4
Lisbon,Lumiar,393975.0,101.71,3873.51,2,2,4
Lisbon,Arroios,225000.0,65.0,3461.54,2,1,2
Lisbon,Santo António,990000.0,155.0,6387.1,3,2,1
Lisbon,Estrela,640000.0,134.91,4743.9,2,3,1
Lisbon,Santo António,815000.0,115.0,7086.96,2,2,1
Lisbon,Estrela,960000.0,210.06,4570.12,3,3,1
Lisbon,Alvalade,278000.0,45.0,6177.78,1,1,3
Lisbon,Campo de Ourique,390000.0,160.0,2437.5,2,3,3
Lisbon,Santa Maria Maior,360000.0,57.0,6315.79,1,1,4
Lisbon,Avenidas Novas,850000.0,220.0,3863.64,3,3,3
Lisbon,Campolide,680000.0,116.0,5862.07,4,4,2
Lisbon,Belém,750000.0,112.38,6673.79,2,2,4
Lisbon,Belém,520000.0,75.59,6879.22,1,1,4
Lisbon,Santo António,850000.0,144.0,5902.78,4,4,3
Lisbon,Misericórdia,720000.0,111.0,6486.49,3,2,2
Lisbon,Avenidas Novas,1460000.0,178.0,8202.25,4,3,1
Lisbon,Lumiar,360000.0,102.0,3529.41,3,2,2
Lisbon,Areeiro,580000.0,125.0,4640.0,3,2,3
Lisbon,Santo António,750000.0,60.0,12500.0,2,2,2
Lisbon,Arroios,850000.0,203.0,4187.19,4,3,3
Lisbon,São Vicente,1040000.0,136.0,7647.06,3,2,4
Lisbon,Benfica,298000.0,84.0,3547.62,3,2,3
Lisbon,Areeiro,615000.0,150.0,4100.0,4,2,2
Lisbon,Lumiar,565000.0,166.75,3388.31,4,4,1
Lisbon,Arroios,550000.0,125.0,4400.0,1,2,1
Lisbon,Misericórdia,1950000.0,140.0,13928.57,3,2,1
Lisbon,Lumiar,460000.0,124.17,3704.6,3,2,1
Lisbon,Lumiar,325000.0,92.31,3520.75,2,2,1
Lisbon,Parque das Nações,915000.0,129.2,7082.04,2,3,1
Lisbon,Parque das Nações,5300000.0,410.98,12896.0,6,4,1
Lisbon,Santo António,395000.0,36.0,10972.22,1,1,2
Lisbon,Santa Maria Maior,189000.0,34.0,5558.82,0,1,2
Lisbon,Penha de França,255000.0,70.0,3642.86,4,2,2
Lisbon,Santo António,505000.0,37.0,13648.65,1,1,4
Lisbon,Campolide,735000.0,92.0,7989.13,2,2,4
Lisbon,Santa Maria Maior,420000.0,99.0,4242.42,1,1,4
Lisbon,Benfica,350000.0,64.0,5468.75,2,1,2
Lisbon,Campo de Ourique,250000.0,49.0,5102.04,1,1,4
Lisbon,Benfica,350000.0,89.0,3932.58,3,2,2
Lisbon,Alvalade,115000.0,30.0,3833.33,1,1,2
Lisbon,Avenidas Novas,1460000.0,140.0,10428.57,3,3,1
Lisbon,Olivais,650000.0,168.0,3869.05,4,2,2
Lisbon,Avenidas Novas,1760000.0,155.0,11354.84,3,4,1
Lisbon,Misericórdia,980000.0,159.8,6132.67,3,2,2
Lisbon,Arroios,260000.0,60.0,4333.33,1,1,2
Lisbon,Avenidas Novas,635000.0,100.0,6350.0,3,1,3
Lisbon,Benfica,350000.0,64.0,5468.75,2,1,3
Lisbon,Marvila,189000.0,90.0,2100.0,3,2,2
Lisbon,Estrela,370000.0,83.16,4449.25,1,2,2
Lisbon,Santa Maria Maior,340000.0,38.47,8838.06,1,1,2
Lisbon,Benfica,680000.0,119.0,5714.29,2,3,2
Lisbon,Campo de Ourique,1450000.0,199.0,7286.43,4,3,2
Lisbon,São Vicente,275000.0,50.0,5500.0,2,1,3
Lisbon,Avenidas Novas,625000.0,86.0,7267.44,2,2,1
Lisbon,Misericórdia,853000.0,130.0,6561.54,1,2,1
Lisbon,Santo António,505000.0,31.0,16290.32,1,1,4
Lisbon,Avenidas Novas,1790000.0,155.0,11548.39,4,4,1
Lisbon,Avenidas Novas,1096000.0,108.0,10148.15,2,2,4
Lisbon,Santo António,533900.0,54.0,9887.04,0,2,4
Lisbon,Avenidas Novas,395000.0,55.0,7181.82,1,1,4
Lisbon,Misericórdia,1222000.0,188.0,6500.0,2,2,1
Lisbon,Misericórdia,1050000.0,193.0,5440.41,3,3,1
Lisbon,Santo António,1500000.0,142.0,10563.38,3,3,4
Lisbon,Santa Maria Maior,255000.0,30.0,8500.0,0,1,1
Lisbon,Misericórdia,740800.0,63.0,11758.73,2,1,4
Lisbon,Alcântara,370000.0,44.0,8409.09,0,1,4
Lisbon,Santo António,535000.0,46.0,11630.43,0,2,4
Lisbon,Alcântara,390000.0,54.12,7206.21,1,1,4
Lisbon,Avenidas Novas,1180000.0,161.0,7329.19,3,4,4
Lisbon,Santo António,900000.0,95.0,9473.68,2,3,4
Lisbon,Santa Maria Maior,255000.0,30.0,8500.0,1,1,1
Lisbon,Arroios,430000.0,80.0,5375.0,2,1,2
Lisbon,Alcântara,500000.0,130.0,3846.15,4,3,3
Lisbon,Lumiar,615000.0,162.0,3796.3,3,3,2
Lisbon,Campo de Ourique,760000.0,77.0,9870.13,1,1,2
Lisbon,Avenidas Novas,650000.0,67.0,9701.49,2,2,2
Lisbon,Santo António,1100000.0,143.0,7692.31,2,3,1
Lisbon,Santo António,795000.0,96.3,8255.45,2,2,1
Lisbon,São Vicente,285000.0,55.0,5181.82,1,1,3
Lisbon,Penha de França,295000.0,70.0,4214.29,3,1,2
Lisbon,Santa Maria Maior,199900.0,63.0,3173.02,2,1,3
Lisbon,Arroios,446000.0,145.0,3075.86,5,2,3
Lisbon,Misericórdia,517000.0,76.07,6796.37,2,2,4
Lisbon,Avenidas Novas,795000.0,109.0,7293.58,2,2,4
Lisbon,Avenidas Novas,2605000.0,208.23,12510.21,4,4,1
Lisbon,Avenidas Novas,955000.0,146.73,6508.55,3,3,1
Lisbon,Avenidas Novas,630000.0,71.0,8873.24,1,1,4
Lisbon,Avenidas Novas,760000.0,109.66,6930.51,2,2,1
Lisbon,Avenidas Novas,480000.0,54.0,8888.89,0,1,4
Lisbon,Avenidas Novas,1160000.0,177.0,6553.67,4,4,3
Lisbon,Estrela,549000.0,110.0,4990.91,3,2,3
Lisbon,São Vicente,485000.0,118.0,4110.17,2,2,3
Lisbon,Misericórdia,1095000.0,128.0,8554.69,3,2,2
Lisbon,Olivais,798298.0,268.95,2968.2,4,4,1
Lisbon,Parque das Nações,930000.0,129.2,7198.14,3,3,4
Lisbon,Avenidas Novas,840000.0,111.0,7567.57,2,2,4
Lisbon,Avenidas Novas,750000.0,109.66,6839.32,2,2,1
