Link,Concelho,Freguesia,Price,Bedrooms,Area (m²),Condition,Bathrooms
https://www.imovirtual.com/en/anuncio/apartamento-t4-na-urb-jardim-da-amoreira-ID16qtI.html#088750f66a,Odivelas,Caneças,465000,T4,140.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-na-urb-jardim-da-amoreira-ID16Gaf.html#4ecac9d581,Odivelas,Caneças,290000,T2,91.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-odivelas-ID16UmG.html#4ecac9d581,Odivelas,sale:,185000,T3,82.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-no-casal-do-chapim-em-odivelas-ID177tW.html#4ecac9d581,Odivelas,sale:,329000,T4,124.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/excelente-t4-transformado-em-t3-no-condominio-fechado-parque-de-santa-ID16hu9.html#4ecac9d581,Oeiras,Queijas,570000,T3,140.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-empreendimento-casal-residence-odivelas-ID16B9v.html#4ecac9d581,Odivelas,Famões,340000,T3,123.75,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-cascais-ID17hkl.html#4ecac9d581,Cascais,Estoril,195000,T2,67.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-em-duplex-t3-amoreira-ID17isk.html#4ecac9d581,Cascais,Alcabideche,315000,T3,123.68,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-arrecadacao-e-varanda-tapada-das-merces-ID17gkT.html#4ecac9d581,Sintra,Martins,135000,T2,65.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-remodelado-com-terraco-e-anexo-no-centro-d-ID17gf6.html#4ecac9d581,Lisboa,França,255000,T4,70.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t4-no-algueirao-sintra-perto-da-igreja-e-dos-correios-ID17geB.html#4ecac9d581,Sintra,Martins,145000,T4,80.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-para-venda-em-queluz-ID17ge1.html#4ecac9d581,Sintra,Belas,139500,T2,65.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-no-jardim-constantino-recuperado-com-vara-ID17gdl.html#4ecac9d581,Lisboa,Arroios,297000,T2,77.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-recente-em-muito-bom-estado-em-benfica-ID17gcs.html#4ecac9d581,Lisboa,Benfica,410000,T2,107.0,Used,
https://www.imovirtual.com/en/anuncio/t3-total-remodelado-com-bom-gosto-em-benfica-com-garagem-ID17gcl.html#4ecac9d581,Lisboa,Benfica,369000,T3,107.0,Renovated,
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-jardim-e-piscina-no-restelo-lisboa-ID17gca.html#4ecac9d581,Lisboa,Belém,1400000,T3,172.0,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-totalmente-remodelado-na-graca-ID17gbm.html#4ecac9d581,Lisboa,Vicente,285000,T2,45.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-duplex-com-vista-mar-na-ericeira-ID17gbl.html#4ecac9d581,Mafra,Ericeira,430000,T0,153.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-condominio-com-piscina-na-ericeira-ID17gaV.html#4ecac9d581,Mafra,Ericeira,285000,T2,104.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-2-lugares-de-garagem-no-empreendimento-alcantara-r-ID17g98.html#4ecac9d581,Lisboa,Alcântara,730000,T3,147.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t0-no-centro-historico-de-alfama-ID17g8Q.html#4ecac9d581,Lisboa,Maior,105000,T0,15.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-boas-areas-boa-exposicao-solar-exce-ID17g6S.html#4ecac9d581,Lisboa,Benfica,800000,T3,158.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-no-centro-do-sobral-de-monte-agraco-3-quartos-ID17g3t.html#4ecac9d581,Agraço,Monte,105000,T3,99.0,To recuperate,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-transformado-em-t2-em-remodelacao-no-cacem-ID17g2E.html#4ecac9d581,Sintra,Marcos,159500,T2,70.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-totalmente-recuperado-na-penha-de-franca-ID17g2x.html#4ecac9d581,Lisboa,França,217000,T1,46.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-muito-soalheiro-e-bem-localizado-na-tapada-ID17g2p.html#4ecac9d581,Sintra,Martins,135000,T2,60.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-duas-assoalhadas-remodelado-vila-franca-xira-ID17g2i.html#4ecac9d581,Xira,de,115000,T1,51.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-estacionamento-no-empreendimento-casal-ID17g0p.html#4ecac9d581,Lisboa,Arroios,1200000,T3,133.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/4-assoalhadas-estacionamento-parque-dos-poetas-oeiras-ID17fW1.html#4ecac9d581,Oeiras,Caxias,450000,T3,128.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-com-varanda-e-arrecadacao-na-tapada-das-merces-ID17fRF.html#4ecac9d581,Sintra,Martins,135000,T2,60.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-na-tapada-das-merces-ID17fQH.html#4ecac9d581,Sintra,Martins,135000,T2,65.0,To recuperate,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/excelente-apartamento-t4-duplex-com-vista-de-mar-no-centr-ID17fQA.html#4ecac9d581,Mafra,Ericeira,435000,T4,160.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t1-1-na-estefania-com-acabamentos-de-requinte-ID17fO4.html#4ecac9d581,Lisboa,Arroios,210000,T1,35.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-merces-mem-martins-a-500mt-cp-ID17fGc.html#4ecac9d581,Sintra,Martins,135000,T2,70.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-parede-ID17fvv.html#4ecac9d581,Cascais,Parede,360000,T3,110.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-em-bom-estado-de-conservacao-junto-a-estacao-da-cp-da-ID17fCr.html#4ecac9d581,Sintra,Martins,166150,T3,91.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-oeiras-com-varandas-perto-do-centro-ID17fAf.html#4ecac9d581,Oeiras,Caxias,235000,T2,72.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-suite-e-box-em-massama-ID17fzF.html#4ecac9d581,Sintra,Abraão,340000,T3,140.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-com-dois-quartos-em-pendao-belas-bem-locali-ID17fwg.html#4ecac9d581,Sintra,Belas,139500,T2,66.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-urb-casas-do-lago-amadora-ID17fqm.html#4ecac9d581,Amadora,Venteira,289000,T3,129.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-duplex-no-estoril-condominio-de-luxo-ID16QXf.html#4ecac9d581,Cascais,Estoril,1975000,T4,290.0,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/t2-mem-martins-ID17foY.html#4ecac9d581,Sintra,Martins,135000,T2,65.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-para-venda-localizado-numa-zona-tranquila-ID145rt.html#4ecac9d581,Cascais,Estoril,590000,T3,118.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-para-venda-nos-jardins-da-parede-ID12rtF.html#4ecac9d581,Cascais,Parede,390000,T2,113.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-com-terraco-em-benfica-ID17fnu.html#4ecac9d581,Lisboa,Benfica,500000,T3,76.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/arroios-rua-frei-francisco-foreiro-t3-130-m2-30-m-ID17fmq.html#4ecac9d581,Lisboa,Arroios,475000,T3,130.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-1-220m2-com-terraco-em-alcantara-ID16qrN.html#4ecac9d581,Lisboa,Alcântara,670000,T4,160.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-urb-casas-do-lago-amadora-ID17f2V.html#4ecac9d581,Amadora,Venteira,299000,T3,129.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-de-2-quartos-no-parque-das-nacoes-lisboa-ID17cuI.html#4ecac9d581,Lisboa,Nações,980000,T2,128.66,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/moderno-apartamento-duplex-para-venda-no-centro-de-lisboa-ID17crF.html#4ecac9d581,Lisboa,António,1425000,T3,141.37,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/moderno-apartamento-t1-para-venda-no-centro-de-lisboa-ID17crA.html#4ecac9d581,Lisboa,António,580000,T1,62.95,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-varanda-em-predio-remodelado-com-elevador-junto-a-ID175f9.html#4ecac9d581,Lisboa,Ourique,550000,T2,60.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-na-quinta-dos-alcoutins-lumiar-com-campo-de-golf-e-te-ID175fm.html#4ecac9d581,Lisboa,Lumiar,477000,T2,92.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-varandas-no-areeiro-em-lisboa-ID17eVy.html#4ecac9d581,Lisboa,Areeiro,675000,T3,135.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-com-garagem-em-benfica-ID1795r.html#4ecac9d581,Lisboa,Benfica,369000,T3,109.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/porto-salvo-excelente-t2-com-suite-e-garagem-ID17eOm.html#4ecac9d581,Oeiras,Salvo,250000,T2,100.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-cascais-com-terraco-e-vista-desafogada-ID13Znd.html#4ecac9d581,Cascais,Estoril,245000,T2,70.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-no-centro-da-malveira-ID17eJp.html#4ecac9d581,Mafra,Alcainça,189000,T3,159.1,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/mem-martins-5-minutos-a-pe-da-estacao-t3-com-85m2-tota-ID17eEt.html#4ecac9d581,Sintra,Martins,179000,T3,80.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/alges-magnifico-t3-com-vista-rio-ID17eCi.html#4ecac9d581,Oeiras,Quebrada-Dafundo,295000,T3,112.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-jardim-e-estacionamento-no-saldanha-l-ID16yU7.html#4ecac9d581,Lisboa,Arroios,595000,T1,74.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-em-condominio-no-estoril-vista-de-mar-ID13bdH.html#4ecac9d581,Cascais,Estoril,1300000,T4,160.0,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t1-no-condominio-pateo-monte-estoril-ID17dhz.html#4ecac9d581,Cascais,Estoril,470000,T1,55.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-tires-ID17er5.html#4ecac9d581,Cascais,Rana,174900,T2,66.5,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-cascais-ID16MAu.html#4ecac9d581,Cascais,Estoril,1190000,T3,135.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t5-na-expo-em-1-linha-de-rio-ID17elL.html#4ecac9d581,Lisboa,Nações,1650000,T5,207.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-na-arroja-em-odivelas-ID17ekj.html#4ecac9d581,Odivelas,sale:,175000,T3,80.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-para-venda-no-bairro-alto-ID17eem.html#4ecac9d581,Lisboa,Misericórdia,525016,T3,90.52,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-venda-em-santo-antonio-dos-cavaleiros-e-frielas-loures-ID17e8D.html#4ecac9d581,Loures,Frielas,140000,T2,64.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-galiza-sao-joao-estoril-ID14YSS.html#4ecac9d581,Cascais,Estoril,280000,T2,80.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-com-terraco-junto-a-alameda-d-afonso-henriques-ID15TUf.html#4ecac9d581,Lisboa,Arroios,395000,T2,55.67,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-novo-com-varanda-e-garagem-porto-salvo-oeiras-ID17dZr.html#4ecac9d581,Oeiras,Salvo,360000,T2,90.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-novo-com-varanda-e-garagem-porto-salvo-oeiras-ID17dZo.html#4ecac9d581,Oeiras,Salvo,430000,T3,100.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t-4-com-box-para-3-viaturas-na-mina-agua-amadora-ID17dXh.html#b18a5ecf16,Amadora,Água,390000,T4,120.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-cruz-quebrada-ID17dX8.html#b18a5ecf16,Oeiras,Quebrada-Dafundo,160000,T2,52.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t4-com-varanda-e-dois-parqueamentos-situado-na-urbaniza-ID16r4l.html#b18a5ecf16,Odivelas,Caneças,381000,T4,128.45,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-para-venda-em-cascais-parque-atlantico-ID17dQg.html#b18a5ecf16,Cascais,Parede,510000,T2,91.29,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQe.html#b18a5ecf16,Cascais,Parede,770000,T3,143.5,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQc.html#b18a5ecf16,Cascais,Parede,740000,T3,143.5,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t2-para-venda-em-cascais-parque-atlantico-ID17dQd.html#b18a5ecf16,Cascais,Parede,540000,T2,115.54,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-para-venda-em-cascais-parque-atlantico-ID17dQb.html#b18a5ecf16,Cascais,Parede,480000,T2,91.29,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQ5.html#b18a5ecf16,Cascais,Parede,840000,T3,167.73,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQ6.html#b18a5ecf16,Cascais,Parede,820000,T3,150.57,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQ7.html#b18a5ecf16,Cascais,Parede,750000,T3,150.55,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQ8.html#b18a5ecf16,Cascais,Parede,850000,T3,141.93,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQ9.html#b18a5ecf16,Cascais,Parede,890000,T3,167.76,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dQ0.html#b18a5ecf16,Cascais,Parede,700000,T3,143.5,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dPZ.html#b18a5ecf16,Cascais,Parede,740000,T3,148.24,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dPY.html#b18a5ecf16,Cascais,Parede,810000,T3,167.73,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dPW.html#b18a5ecf16,Cascais,Parede,690000,T3,145.63,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dPV.html#b18a5ecf16,Cascais,Parede,770000,T3,167.73,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-para-venda-em-cascais-parque-atlantico-ID17dPX.html#b18a5ecf16,Cascais,Parede,680000,T3,143.5,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t4-para-venda-em-cascais-parque-atlantico-ID17dPR.html#b18a5ecf16,Cascais,Parede,890000,T4,188.33,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t4-para-venda-em-cascais-parque-atlantico-ID17dPQ.html#b18a5ecf16,Cascais,Parede,980000,T4,202.33,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-sao-domingos-de-rana-matarraque-com-vis-ID17dLX.html#b18a5ecf16,Cascais,Rana,295000,T3,86.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-no-centro-historico-de-torres-vedras-ID17dH5.html#b18a5ecf16,Vedras,Torres,165000,T1,85.14,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-vista-mar-em-cascais-ID17dCg.html#b18a5ecf16,Cascais,Estoril,570000,T2,112.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-usado-em-torres-vedras-ID17dru.html#b18a5ecf16,Vedras,Torres,90000,T1,43.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-1-90m2-junto-ao-metro-e-ao-jardim-de-santa-clara-ID17dnS.html#b18a5ecf16,Lisboa,Lumiar,210000,T3,80.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-no-condominio-pateo-monte-estoril-ID17dhJ.html#b18a5ecf16,Cascais,Estoril,1191000,T3,175.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-loft-t1-no-condominio-pateo-monte-estoril-ID17dhI.html#b18a5ecf16,Cascais,Estoril,584640,T1,55.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-no-condominio-pateo-monte-estoril-ID17dhA.html#b18a5ecf16,Cascais,Estoril,1498000,T3,240.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-no-condominio-pateo-monte-estoril-ID17dhy.html#b18a5ecf16,Cascais,Estoril,1162700,T3,160.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t1-penha-de-franca-ID17dhk.html#b18a5ecf16,Lisboa,França,240000,T1,60.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-pronto-a-habitar-zona-calma-a-15min-do-centro-lisboa-ID17dgR.html#b18a5ecf16,Loures,Frielas,199000,T3,80.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-box-ramada-odivelas-ID17d8j.html#b18a5ecf16,Odivelas,Caneças,310000,T2,81.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-de-tipologia-t3-para-venda-localizado-no-cen-ID17d6V.html#b18a5ecf16,Cascais,Estoril,830000,T3,140.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-colinas-do-cruzeiro-parqueamento-para-ID17d5w.html#b18a5ecf16,Odivelas,sale:,385000,T3,103.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-sobralinho-ID17d3E.html#b18a5ecf16,Xira,de,120000,T2,70.0,,
https://www.imovirtual.com/en/anuncio/olival-basto-apartamento-t2-recuperado-proximo-do-metro-ID16874.html#b18a5ecf16,Odivelas,Basto,212000,T2,75.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/esta-pode-ser-a-sua-nova-casa-ID17cZN.html#b18a5ecf16,Sintra,Mouro,135000,T2,90.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-junto-a-se-ID17cVM.html#b18a5ecf16,Lisboa,Maior,490000,T3,110.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/fantastico-t2-em-sao-bento-recuperado-ID17cUD.html#b18a5ecf16,Lisboa,Misericórdia,309000,T2,45.0,Renovated,
https://www.imovirtual.com/en/anuncio/mafra-t2-em-otimo-estado-de-conservacao-ID17cJ5.html#b18a5ecf16,Mafra,sale:,200000,T2,104.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-reabilitado-no-3-piso-a-estrear-de-predio-totalmente-r-ID17cAE.html#b18a5ecf16,Lisboa,Vicente,310000,T1,50.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-duplex-em-condominio-privado-no-monte-estoril-ID16R2j.html#b18a5ecf16,Cascais,Alcabideche,1100000,T4,243.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t4-renovado-e-com-terraco-penha-de-franca-lisboa-ID17cm9.html#b18a5ecf16,Lisboa,França,255000,T4,70.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-remodelacao-penha-de-franca-ID17clR.html#b18a5ecf16,Lisboa,França,350000,T2,55.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t0-alfama-lisboa-ID17clC.html#b18a5ecf16,Lisboa,Maior,105000,T0,15.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t0-chiado-lisboa-ID17clb.html#b18a5ecf16,Lisboa,Misericórdia,105000,T0,18.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-em-torres-vedras-ID17c7w.html#b18a5ecf16,Vedras,Torres,145000,T1,70.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-total-remodelado-com-bom-gosto-em-benfica-com-garagem-ID17c78.html#b18a5ecf16,Lisboa,Benfica,369000,T2,107.0,Renovated,
https://www.imovirtual.com/en/anuncio/queluz-pendao-t2-pronto-habitar-ID17c5V.html#b18a5ecf16,Sintra,Belas,139500,T2,64.0,Renovated,
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-zona-exterior-situado-no-bairro-de-alv-ID17bWs.html#b18a5ecf16,Lisboa,Alvalade,940000,T3,141.0,Under construction,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-com-terraco-nas-laranjeiras-ID17b00.html#b18a5ecf16,Lisboa,Benfica,540000,T3,91.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-em-condominio-em-cascais-ID17bzc.html#b18a5ecf16,Cascais,Estoril,600000,T2,111.26,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-1-duplex-em-cascais-ID17bC7.html#b18a5ecf16,Cascais,Estoril,1090000,T3,163.06,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/casas-apartamento-t2-para-venda-em-rio-de-mouro-ID17aAU.html#b18a5ecf16,Sintra,Mouro,147000,T2,75.05,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/excelente-t1-remodelado-no-centro-da-parede-com-varanda-p-ID17bSL.html#b18a5ecf16,Cascais,Parede,269000,T1,65.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-vista-mar-e-garagem-no-centro-histori-ID17bOm.html#b18a5ecf16,Cascais,Estoril,795000,T2,107.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-localizado-em-zona-central-de-mem-martins-ID16cYM.html#b18a5ecf16,Sintra,Martins,129500,T2,80.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-garagem-situado-no-restelo-lisboa-ID17bL3.html#b18a5ecf16,Loures,Lousa,274900,T1,80.2,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-como-novo-em-canecas-ID177KX.html#b18a5ecf16,Odivelas,Caneças,319000,T3,110.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t4-oeiras-parque-dos-poetas-ID17bqv.html#b18a5ecf16,Oeiras,Caxias,580000,T4,140.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-na-serra-das-minas-rio-de-mouro-sintra-com-arrecada-ID17bp5.html#b18a5ecf16,Sintra,Mouro,170000,T3,115.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/tudo-a-mao-comercio-servicos-escolas-e-transportes-me-ID17bmW.html#b18a5ecf16,Amadora,Livres,128000,T2,62.5,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-com-dois-quartos-em-azambuja-bastante-soalheiro-ID17blu.html#b18a5ecf16,Azambuja,sale:,121000,T2,88.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-na-urb-colinas-do-cruzeiro-ID17bkI.html#b18a5ecf16,Odivelas,sale:,502000,T2,98.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-na-urb-colinas-do-cruzeiro-ID17bkp.html#b18a5ecf16,Odivelas,sale:,502000,T3,98.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-elevador-area-util-98-80m2-mafra-ID17bii.html#b18a5ecf16,Mafra,sale:,177000,T2,98.8,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-carnaxide-ID17bgJ.html#b18a5ecf16,Oeiras,Queijas,335000,T1,100.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-a-estrear-na-urb-colinas-do-cruzeiro-ID17bg6.html#b18a5ecf16,Odivelas,sale:,492000,T3,98.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-nas-colinas-do-cruzeiro-ID17be0.html#b18a5ecf16,Odivelas,sale:,512500,T3,117.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-totalmente-remodelado-a-estrear-na-penha-de-franca-ID17b6S.html#b18a5ecf16,Lisboa,França,350000,T2,55.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/benfica-excelente-t2-remodelado-equipado-e-mobilado-ID17b6M.html#b18a5ecf16,Lisboa,Benfica,350000,T2,60.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t4-linda-a-velha-com-amplo-terraco-ajardinado-ID17b3L.html#57d01740ad,Oeiras,Quebrada-Dafundo,475000,T4,134.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-para-venda-na-tapada-das-merces-ID17aRC.html#57d01740ad,Sintra,Martins,125000,T2,80.0,Used,Bathrooms: 1
